Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Albania,ALB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.8,42.7,45.23,47.62,50.53,53.25,55.57,58.14,60.75,63.24,65.23,67.81,69.96,71.78,73.98,75.37,77.42,..,..,..,..
Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.9,100,100,100,100,100,100,..,..
Albania,ALB,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.79354,95.38335,93.86551,..,91.69871,90.92345,..,..,..,86.78701,85.34118,85.95611,86.99052,89.53195,95.41897,97.59204,97.79873,97.65542,97.77841,97.44221,..,..
Albania,ALB,Arable land (% of land area),AG.LND.ARBL.ZS,..,15.7664233576642,15.9124087591241,16.0583941605839,16.1678832116788,16.7883211678832,17.3357664233577,17.8102189781022,18.2481751824818,18.6131386861314,19.014598540146,19.3430656934307,19.7080291970803,20,20.3284671532847,20.5474452554745,20.985401459854,21.1678832116788,21.2773722627737,21.2773722627737,21.3503649635036,21.4598540145985,21.4963503649635,21.4963503649635,21.4963503649635,21.4963503649635,21.4963503649635,21.5328467153285,21.5328467153285,21.2408759124088,21.1313868613139,21.0948905109489,21.0948905109489,21.0583941605839,21.0583941605839,21.0583941605839,21.0583941605839,21.0948905109489,21.0583941605839,21.0583941605839,21.0948905109489,21.0948905109489,21.0948905109489,21.0948905109489,21.0948905109489,19.6350364963504,21.3138686131387,21.0948905109489,22.2627737226277,22.2262773722628,22.8467153284672,22.7007299270073,22.5948896199247,22.5218969191948,22.4671523936474,22.4489042184649,22.6386856858748,..,..,..,..
Albania,ALB,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,..,..,..,..,..,..,..,..,..,0,987.191107119701,948.327697567786,930.32189578139,960.894311051895,985.79482840073,1001.58657038062,1062.27633600076,1100.95609817796,1168.08900088344,1217.12891970594,1257.07006043196,1279.98809344932,1291.02228888658,1315.62570241991,1313.61055893156,1262.19843017312,1332.29726738406,1456.88468392541,1542.89588146858,1593.21866457462,1551.13056758306,1540.3008961777,1521.58167138652,1622.41463185022,2027.58984052955,2090.7506126605,1950.37042500828,1810.17842130818,1716.05078270081,1768.80399515297,1794.78684326134,1765.63202442313,1731.39014810201,1755.94433136929,1701.34309369966,1703.13048419951,1673.55546487801,1658.30116030339,1635.9648173238,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,..,..,..,..,..,..,..,..,..,0,563.5985876,570.4626758,567.3136927,602.1399762,613.2921952,611.8281954,703.81625,757.713067,916.0448726,936.7707689,933.0404211,978.1484808,968.4755105,997.5133996,1019.5072238,999.3039534,1028.8221875,1014.5784749,1064.454905,1159.6048573,1071.9454877,742.5187952,676.0568133,728.3380498,861.1831837,807.5700477,736.632447,694.1088914,751.6688141,704.9536896,712.1102597,711.9004083,776.5599107,721.6479026,811.2793961,812.0090803,849.2162382,865.7280007,893.9562907,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.97127247257843,1.30413812173727,1.26109087766455,1.30238323570541,1.35248061740259,1.33815942101057,1.29504374482558,1.20610613392504,1.20419365080176,1.34437384450702,0.912675439304983,0.985288605563852,0.622966615039497,0.527995715505816,0.401800356431152,0.384279991606014,0.340465763921121,0.292558396951852,0.305217470819141,0.460416439217881,0.435785416888446,0.429285007957929,0.47791443492216,0.518388385259677,0.476631873237009,0.461197719698181,0.399085659346327,0.379401013741646,0.393134464690045,0.380709962021383,0.385549221484021,0.428448543041222,0.39703559347455,0.39221871231677,0.430532945551098,0.354225437151182,0.33686908362851,..,..,..,..
Albania,ALB,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,..,..,..,..,..,..,..,..,..,..,1763.64,1717.47,1737.08,1794.07,1815.36,1864.83,1943.17,2002.1,2113.28,2182,2228.41,2235.5,2245.35,2306.81,2327.29,2288.99,2368.58,2496.97,2606.35,2648.33,2546.96,2397.49,2268.97,2344.4,2783.96,2768.73,2618.41,2458.46,2371.49,2356.87,2608.8,2345.23,2333.22,2473.19,2470.02,2477.05,2485.28,2505.74,2516.63,2475.2,2592.37,2618.2937,2644.2174,..,..,..,..,..,..,..,..
Albania,ALB,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,..,..,..,..,..,..,..,..,..,..,741.8982,756.0311,756.8061,803.6471,819.4943,818.462,925.2384,1007.1559,1207.7662,1229.9033,1239.9442,1287.8175,1254.6661,1481.1087,1463.5875,1467.6981,1542.715,1487.7582,1544.5967,1694.6119,1560.1153,1006.2941,1012.3639,933.5929,1069.5713,982.3063,900.8941,848.842,930.3255,925.8429,1263.4267,927.0054,989.2038,954.862,1029.1597,1026.2116,1075.7496,1070.3835,1109.7473,1139.56,1123.5733,1134.809033,1146.044766,..,..,..,..,..,..,..,..
Albania,ALB,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,6960.8682,6950.0361,7613.2661,7348.4921,7632.6643,7873.037,8470.9784,8948.9809,9996.0562,11248.3583,11433.5842,10520.3625,10730.5261,11567.5737,12215.2375,11821.5831,12079.105,12175.4832,12603.8867,12552.7369,11112.72956,8273.6324,6227.1532,6067.1799,6793.7963,6421.5713,6187.3841,5500.607,5246.1311,6493.4872,8389.2767,6820.6244,7503.05976,7834.0157,7401.10155,8308.3856,8027.14955,9879.3935,8136.785,8108.81238694848,8506.99603431525,8712.29636455369,8898.64091140274,..,..,..,..,..,..,..,..
Algeria,DZA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.47,87.68,88.87,89.4,90.3,90.97,91.09,91.56,92.06,92.42,92.41,92.49,92.47,92.83,93.1,92.7,92.62,..,..,..,..
Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.7472686767578,98.8776245117188,99.0497894287109,98.7646604654583,99.5385818481445,99.8408203125,99.9313659667969,99.9900512695313,100,100,..,..
Algeria,DZA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,67.87061,71.78052,74.18978,76.1599,77.72608,78.77859,78.87035,79.98721,80.25392,79.92768,79.26301,80.29434,80.65069,81.81824,83.14107,84.25691,85.33525,85.87007,87.60795,88.70739,88.22298,88.16877,88.39232,87.9189,87.36391,..,90.05305,90.74774,92.74897,93.90213,94.35822,95.08431,95.39817,95.64397,95.89073,97.26895,98.99715,98.92068,99.08721,..,..,..,..,..,99.48537,99.6475,..,..
Algeria,DZA,Arable land (% of land area),AG.LND.ARBL.ZS,..,2.71734110356294,2.64512499265243,2.60313888165795,2.5745883261817,2.60439846498778,2.61195596496679,2.64554485376238,2.62119290938558,2.61699429828613,2.6232922149353,2.67871388144802,2.73329582574085,2.73413554796073,2.74757110347897,2.87394929757236,2.97765499172874,2.89872110305911,2.89368276973977,2.87436915868231,2.88654513087071,2.89074374197016,2.88906429753038,2.76772443675632,2.9033395752685,2.90124026971878,2.92517235298563,2.9679981862,2.98143374171824,2.9931898527967,2.97303651951934,3.04819165819947,3.17498971340281,3.16281374121441,3.1393015190575,3.15693568567518,3.15777540789507,3.21193749107795,3.21655596328734,3.22159429660668,3.21697582439729,3.18380679671165,3.16869179675363,3.15051189269715,3.14601929681661,3.15357679679562,3.13636249128788,3.13594263017794,3.14433985237683,3.14601929681661,3.14979804680612,3.14979804680612,3.15168742180087,3.14736293437256,3.13611053361985,3.13304562952138,3.10873571225764,..,..,..,..
Algeria,DZA,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,..,..,..,..,..,..,..,..,..,0,2216.8601118332,2267.03590353011,2302.15180189714,2260.92632880074,2352.50363800106,2512.39460969449,2459.47854461437,2696.95246079921,2841.67018353482,3133.01446326329,3280.72964551687,3342.54239257059,3506.655913912,3665.27336751148,3524.96296964212,3522.19927827827,3455.44042268167,3585.97639695808,3568.52089251377,3672.45103738847,3719.32795600335,3561.38899376255,3719.70506320173,3797.69873177027,3663.00706145504,3674.39610545759,3701.3292216165,3732.93895471727,3916.53682613536,4208.05363442335,4216.79028652828,4233.6445957522,4227.16560080286,4219.71534983163,4403.85007058014,4452.69103107913,4570.42145285916,4654.60073423524,4755.3301851242,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,..,..,..,..,..,..,..,..,..,0,1458.5591388,1760.0599835,1737.5419958,1736.1989425,1610.0741281,1719.0648364,1739.420819,1820.9871882,1889.0824733,2041.3656581,2257.9115267,2147.9904185,2188.1060708,2352.3726621,2446.8497935,2536.7617068,2580.6389611,2559.3081959,2321.0263859,2364.4445798,2469.498657,2312.7851103,2436.7500369,2633.4668454,2481.5496559,2328.1308915,2326.4781885,2407.3433005,2648.4041861,2726.1055001,2690.4316115,2734.5736492,2752.4301049,2785.8447228,2854.1288816,2868.2438419,2936.9868162,2987.2461211,3040.1383211,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.224486092756224,0.255816924835808,0.297719184576388,0.212196707311108,0.208752719240863,0.229460502656237,0.308036001808563,0.281799556121081,0.273012614523869,0.313323156196667,0.384783037811901,0.537406915997116,0.640449214594285,0.833738216646468,0.645918587266375,0.617297794201407,0.69647922950338,0.707646329928718,0.967145357380655,0.65652737902332,0.94976196652064,0.643741021874446,0.511620051435266,0.650489333532103,0.832284717758056,0.821587830968134,0.857562660904321,0.952414071762762,0.960063430910992,0.876860592317583,0.83646662182161,0.869495936631791,0.865889325863099,0.907329425729118,0.962411851740986,1.02243075310285,1.00075694794892,0.890391837344908,1.03787141807993,0.865136166798009,0.795578255235373,0.740394419015139,0.74847963536587,0.711165826921569,0.659020834138195,0.754258123677784,0.698730449382294,0.731483348783205,0.71958272335497,0.780173955880076,0.739278954851729,0.730558149053269,0.757845726188604,0.762596873788205,0.79448481846401,0.806826834638291,0.765839527008379,..,..,..,..
Algeria,DZA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,..,..,..,..,..,..,..,..,..,..,12857.3,14377.5,19904.8,24846.1,21588.9,19911.9,24080.3,25792.7,27812.3,27825.7,26045.5,23623.7,23034.4,25512,27222.8,31516.3,31152.2,31458,31566.2,33252.3,32299.4,33404.8,37487.3,37397,36376.5,39603,40620.6,41836.6,42815.6,45719.1,45052.6,42262.7,42247.1,45121.9,44789.9,46737.3,47475.3,46547.4,47436.8,47045.8,47575.5,48051.255,48527.01,..,..,..,..,..,..,..,..
Algeria,DZA,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,..,..,..,..,..,..,..,..,..,..,2363.4245,2715.6713,2773.6568,2600.9806,2351.3779,2770.2344,2907.3319,3120.367,2826.0189,3090.731,3423.795,3127.621,3603.998,3735.376,3938.612,4002.472,4097.146,4340.155,4090.016,4087.629,4256.176,4153.876,4297.902,4413.439,4104.958,3636.579,3515.989,3729.393,4165.036,4472.432,4602.787,4705.614,4681.868,4740.613,4844.308,4876.858,4472.525,5561.245,5639.117,6144.2,6256.885,6319.45385,6382.0227,..,..,..,..,..,..,..,..
Algeria,DZA,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,34603.8245,38924.7223,53749.0748,67626.6106,59317.0879,55999.4944,68739.1219,74887.917,81970.0189,84371.381,83331.195,79915.671,83128.898,89059.226,92775.912,104029.822,107927.846,106730.105,107912.716,110026.679,106445.8175,111649.003,121636.28,122490.489,118601.888,123799.179,123728.789,123971.393,126561.246,132794.415,133778.197,129334.834,131222.654,139592.331,139846.684,146241.499,151655.372,157333.425,160415.277,160849.926561587,167674.633000695,172303.509195404,176471.226769797,..,..,..,..,..,..,..,..
American Samoa,ASM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Arable land (% of land area),AG.LND.ARBL.ZS,..,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6.0000002384186,6.0000002384186,6.0000002384186,7.5,10,10,12.0000004768371,12.5,12.5,12.5,12.5,16.6999995708466,16.4999997615814,16.4999997615814,16.4999997615814,15,14.8000001907348,15,15,15,15,15,15,15,15,..,..,..,..
American Samoa,ASM,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,..,..,..,..,..,..,..,..,..,0,2.90072225940909,2.86016579706466,2.84547428222217,2.85279942026897,2.87233953454335,2.89237578656634,2.90711066352799,2.98795715670531,2.95833181287848,2.91636654582077,2.91974798251152,2.97041607056813,3.11092618285722,3.25113501599936,3.3866345520401,3.46795930129006,3.52220281722871,3.60355173215449,3.6578189097048,3.75356098809878,2.98083306464773,2.98102241844876,2.98121177014953,2.98470694471689,2.98489629641766,2.98487562411648,2.98487562411648,2.98487562411648,2.98487562411648,2.98487562411648,2.98487562411648,2.98487562411648,2.98487562411648,2.98487562411648,2.98487562411648,2.98487562411648,2.98487590849268,2.98488290091268,2.98488290091268,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,..,..,..,..,..,..,..,..,..,0,0.72048085242,0.70553780803,0.69986857608,0.70673094471,0.70244342957,0.76249403518,0.76782084578,0.8011119076,0.78288543776,0.8323551677,1.02451564952,1.661730975,0.7710077611,0.815097818,0.8494190371,0.8734823376,0.90309931321,0.92727292318,0.94844122265,1.00697805672,0.82542639552,0.82982575463,0.84425950343,0.84456686254,0.85409579134,0.87087531045,0.87234843045,0.88253224045,0.89000386045,6.83714306045,20.69353577045,23.03006002045,23.03359433045,23.03590352045,23.03238967045,23.03238967045,23.03152177926,23.03127645518,23.03059445518,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,..,..,..,..,..,..,..,..,..,..,6.12116,6.165,6.23502,6.32936,6.45378,6.57608,6.67545,6.83219,6.8685,6.89215,6.96729,7.09575,7.35214,7.62757,7.91671,8.17822,8.43484,8.73258,9.01238,9.35252,8.84112,9.11689,9.35997,9.58111,9.77834,9.95821,10.1199,10.2618,10.3686,10.4723,10.5692,10.6934,10.8147,10.9261,11.0623,11.216,11.3831,11.663,12.0323,12.4112,12.858,12.98658,13.11516,..,..,..,..,..,..,..,..
American Samoa,ASM,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,..,..,..,..,..,..,..,..,..,..,0.7691782,0.7553057,0.750665,0.7584894,0.7549647,0.816013,0.8220022,0.8559131,0.8382524,0.8894365,1.0833787,1.7253081,0.8330971,0.8797676,0.9167072,0.9433889,0.9756599,1.0024842,1.0262674,1.0874149,0.9076583,0.9137157,0.9296745,0.9312803,0.9419877,0.9598344,0.962178,0.9731334,0.9813422,6.954478,20.870533,23.216303,23.21931,23.221139,23.216985,23.216179,23.21714,23.218783,23.220023,23.221418,23.22365,23.4558865,23.688123,..,..,..,..,..,..,..,..
American Samoa,ASM,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,..,..,..,..,..,..,..,..,..,..,13.0733582,13.2473257,13.448115,13.6753294,13.9088347,14.192873,14.3835222,14.6498031,14.7537624,14.9500365,15.4709087,16.5597081,16.0547171,16.7070476,17.3836372,18.0264089,18.6707899,19.3524242,20.0081174,20.7495349,20.3813783,20.9670057,21.5104445,21.9988903,22.4541277,22.8843444,23.263078,23.6153334,23.9290422,31.135678,47.656033,50.883203,51.34821,51.838339,52.320385,52.801179,53.30204,53.913983,54.616323,54.9893494063012,56.6374866017899,57.7435092847854,58.7655192902151,..,..,..,..,..,..,..,..
Andorra,AND,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..,..,..
Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Andorra,AND,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
